start_station,end_station,directions_time_min,same_line,interchange_station,metro_distance_km,start_lat,start_lng,end_lat,end_lng,start_place_id,end_place_id,start_line,end_line,transfer_count
Garudacharpalya,Thalaghattapura,58.0,False,"Nadaprabhu Kempegowda Station, Majestic",37.675,12.993482,77.70365799999999,12.871366,77.538439,ChIJnytwFZ8RrjsR4oh_mLMrb4U,ChIJJ90wKHVArjsR-RJA4w2YfnE,Purple Line,Green Line,1
Thalaghattapura,Garudacharpalya,58.0,False,"Nadaprabhu Kempegowda Station, Majestic",37.675,12.871366,77.538439,12.993482,77.70365799999999,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJnytwFZ8RrjsR4oh_mLMrb4U,Green Line,Purple Line,1
Garudacharpalya,Silk Institute,60.0,False,"Nadaprabhu Kempegowda Station, Majestic",39.119,12.993482,77.70365799999999,12.861672,77.52998099999999,ChIJnytwFZ8RrjsR4oh_mLMrb4U,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Purple Line,Green Line,1
Silk Institute,Garudacharpalya,60.0,False,"Nadaprabhu Kempegowda Station, Majestic",39.119,12.861672,77.52998099999999,12.993482,77.70365799999999,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJnytwFZ8RrjsR4oh_mLMrb4U,Green Line,Purple Line,1
Singayyanapalya,Madavara,64.0,False,"Nadaprabhu Kempegowda Station, Majestic",38.313,12.996557,77.692708,13.0573826,77.47295969999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJb2MVG5EjrjsRjMVAmK9SkOw,Purple Line,Green Line,1
Madavara,Singayyanapalya,64.0,False,"Nadaprabhu Kempegowda Station, Majestic",38.313,13.0573826,77.47295969999999,12.996557,77.692708,ChIJb2MVG5EjrjsRjMVAmK9SkOw,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Chikkabidarakallu,61.0,False,"Nadaprabhu Kempegowda Station, Majestic",36.584,12.996557,77.692708,13.052417,77.487894,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,Purple Line,Green Line,1
Chikkabidarakallu,Singayyanapalya,61.0,False,"Nadaprabhu Kempegowda Station, Majestic",36.584,13.052417,77.487894,12.996557,77.692708,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Manjunathanagara,59.0,False,"Nadaprabhu Kempegowda Station, Majestic",35.78,12.996557,77.692708,13.050155,77.494377,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJH8Goi8o8rjsROOlpepJgnyk,Purple Line,Green Line,1
Manjunathanagara,Singayyanapalya,59.0,False,"Nadaprabhu Kempegowda Station, Majestic",35.78,13.050155,77.494377,12.996557,77.692708,ChIJH8Goi8o8rjsROOlpepJgnyk,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Nagasandra,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.985,12.996557,77.692708,13.0481133,77.5001231,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJq1azIsw8rjsR5hvX2pEeE_k,Purple Line,Green Line,1
Nagasandra,Singayyanapalya,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.985,13.0481133,77.5001231,12.996557,77.692708,ChIJq1azIsw8rjsR5hvX2pEeE_k,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Dasarahalli,55.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.400000000000006,12.996557,77.692708,13.0435419,77.51237909999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJZYE0XtQ8rjsRu5QJhqVvIHc,Purple Line,Green Line,1
Dasarahalli,Singayyanapalya,55.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.400000000000006,13.0435419,77.51237909999999,12.996557,77.692708,ChIJZYE0XtQ8rjsRu5QJhqVvIHc,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Jalahalli,53.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.35,12.996557,77.692708,13.0395842,77.51983779999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJk85Oqic9rjsR6eUJsEOTTdQ,Purple Line,Green Line,1
Jalahalli,Singayyanapalya,53.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.35,13.0395842,77.51983779999999,12.996557,77.692708,ChIJk85Oqic9rjsR6eUJsEOTTdQ,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Peenya Industry,51.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.617000000000004,12.996557,77.692708,13.0363672,77.52552039999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJCSQ8biM9rjsRfNnuMYSSc7s,Purple Line,Green Line,1
Peenya Industry,Singayyanapalya,51.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.617000000000004,13.0363672,77.52552039999999,12.996557,77.692708,ChIJCSQ8biM9rjsRfNnuMYSSc7s,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Peenya,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.669000000000004,12.996557,77.692708,13.0329869,77.53346909999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJJwvQCT49rjsRNGFfWIOuPzM,Purple Line,Green Line,1
Peenya,Singayyanapalya,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.669000000000004,13.0329869,77.53346909999999,12.996557,77.692708,ChIJJwvQCT49rjsRNGFfWIOuPzM,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Goraguntepalya,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.601000000000003,12.996557,77.692708,13.028486,77.5408673,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ__-_Ems9rjsRcxA1KnoFxLE,Purple Line,Green Line,1
Goraguntepalya,Singayyanapalya,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.601000000000003,13.028486,77.5408673,12.996557,77.692708,ChIJ__-_Ems9rjsRcxA1KnoFxLE,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Yeshwanthpur,45.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.28,12.996557,77.692708,13.0233093,77.5498636,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ78lSjG89rjsRJKXpBHA_dcU,Purple Line,Green Line,1
Yeshwanthpur,Singayyanapalya,45.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.28,13.0233093,77.5498636,12.996557,77.692708,ChIJ78lSjG89rjsRJKXpBHA_dcU,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Sandal Soap Factory,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.677000000000003,12.996557,77.692708,13.0148546,77.5545643,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJE40mbXk9rjsRYWzw7saYk-E,Purple Line,Green Line,1
Sandal Soap Factory,Singayyanapalya,44.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.677000000000003,13.0148546,77.5545643,12.996557,77.692708,ChIJE40mbXk9rjsRYWzw7saYk-E,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Mahalakshmi,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.258000000000003,12.996557,77.692708,13.0083376,77.5488342,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ6czjFp09rjsRX4p6ip6inSY,Purple Line,Green Line,1
Mahalakshmi,Singayyanapalya,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.258000000000003,13.0083376,77.5488342,12.996557,77.692708,ChIJ6czjFp09rjsRX4p6ip6inSY,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Rajajinagar,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.28,12.996557,77.692708,13.0003458,77.54974829999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJecUIuJo9rjsRCPx6gSQcYWM,Purple Line,Green Line,1
Rajajinagar,Singayyanapalya,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.28,13.0003458,77.54974829999999,12.996557,77.692708,ChIJecUIuJo9rjsRCPx6gSQcYWM,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Mahakavi Kuvempu Road,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.167,12.996557,77.692708,12.9985023,77.5569472,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJn3ibuog9rjsRPN0hN4eLeBA,Purple Line,Green Line,1
Mahakavi Kuvempu Road,Singayyanapalya,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.167,12.9985023,77.5569472,12.996557,77.692708,ChIJn3ibuog9rjsRPN0hN4eLeBA,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Srirampura,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.310000000000002,12.996557,77.692708,12.9965258,77.5633563,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJY1GVdCcWrjsR0pLwnGCUmKc,Purple Line,Green Line,1
Srirampura,Singayyanapalya,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.310000000000002,12.9965258,77.5633563,12.996557,77.692708,ChIJY1GVdCcWrjsR0pLwnGCUmKc,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Mantri Square Sampige Road,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.966,12.996557,77.692708,12.9905452,77.5708049,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJy2aM9iIWrjsRPRgNzAqF9mo,Purple Line,Green Line,1
Mantri Square Sampige Road,Singayyanapalya,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.966,12.9905452,77.5708049,12.996557,77.692708,ChIJy2aM9iIWrjsRPRgNzAqF9mo,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Chickpete,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.352,12.996557,77.692708,12.9675461,77.5747925,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ-7zgFwgWrjsRe_Sgg1nXcV4,Purple Line,Green Line,1
Chickpete,Singayyanapalya,33.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.352,12.9675461,77.5747925,12.996557,77.692708,ChIJ-7zgFwgWrjsRe_Sgg1nXcV4,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Krishna Rajendra Market,35.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.37,12.996557,77.692708,12.960161,77.574479,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJfUzCNeUVrjsR22xhBdxVF_I,Purple Line,Green Line,1
Krishna Rajendra Market,Singayyanapalya,35.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.37,12.960161,77.574479,12.996557,77.692708,ChIJfUzCNeUVrjsR22xhBdxVF_I,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,National College,37.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.398,12.996557,77.692708,12.9506135,77.5737362,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJpdMgH-4VrjsRLMrgPnksIvs,Purple Line,Green Line,1
National College,Singayyanapalya,37.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.398,12.9506135,77.5737362,12.996557,77.692708,ChIJpdMgH-4VrjsRLMrgPnksIvs,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Lalbagh,39.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.754,12.996557,77.692708,12.946287,77.5800611,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Purple Line,Green Line,1
Lalbagh,Singayyanapalya,39.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.754,12.946287,77.5800611,12.996557,77.692708,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,South End Circle,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.686,12.996557,77.692708,12.9383208,77.58007479999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Purple Line,Green Line,1
South End Circle,Singayyanapalya,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",25.686,12.9383208,77.58007479999999,12.996557,77.692708,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Jayanagar,41.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.778000000000002,12.996557,77.692708,12.9296749,77.5801753,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Purple Line,Green Line,1
Jayanagar,Singayyanapalya,41.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.778000000000002,12.9296749,77.5801753,12.996557,77.692708,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Rashtreeya Vidyalaya Road,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.900000000000002,12.996557,77.692708,12.9215877,77.5802611,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJGymEHp4VrjsRR5cYC8E5tWM,Purple Line,Yellow Line,1
Rashtreeya Vidyalaya Road,Singayyanapalya,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.900000000000002,12.9215877,77.5802611,12.996557,77.692708,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJARDqkQwRrjsRv9n3wCZVhgo,Yellow Line,Purple Line,1
Singayyanapalya,Banashankari,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.253,12.996557,77.692708,12.9155385,77.5736288,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJFfoeVXcVrjsRUKMZuV47coQ,Purple Line,Green Line,1
Banashankari,Singayyanapalya,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.253,12.9155385,77.5736288,12.996557,77.692708,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Jaya Prakash Nagar,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.187,12.996557,77.692708,12.9075563,77.573061,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Purple Line,Green Line,1
Jaya Prakash Nagar,Singayyanapalya,48.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.187,12.9075563,77.573061,12.996557,77.692708,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Yelachenahalli,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.58,12.996557,77.692708,12.8960529,77.5701606,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJezEhr10VrjsR8Kkc4v3gXeo,Purple Line,Green Line,1
Yelachenahalli,Singayyanapalya,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.58,12.8960529,77.5701606,12.996557,77.692708,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Konanakunte Cross,50.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.716,12.996557,77.692708,12.888909,77.56277999999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJG1zkZFgVrjsRVMu8W6Vku88,Purple Line,Green Line,1
Konanakunte Cross,Singayyanapalya,50.0,False,"Nadaprabhu Kempegowda Station, Majestic",32.716,12.888909,77.56277999999999,12.996557,77.692708,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Doddakallasandra,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.935,12.996557,77.692708,12.884636,77.552824,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJVb525_o_rjsROC03DtIp6ak,Purple Line,Green Line,1
Doddakallasandra,Singayyanapalya,52.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.935,12.884636,77.552824,12.996557,77.692708,ChIJVb525_o_rjsROC03DtIp6ak,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Vajarahalli,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",35.297000000000004,12.996557,77.692708,12.877485,77.544817,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJEWbGgfY_rjsR45lwRFCiNx8,Purple Line,Green Line,1
Vajarahalli,Singayyanapalya,54.0,False,"Nadaprabhu Kempegowda Station, Majestic",35.297000000000004,12.877485,77.544817,12.996557,77.692708,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Thalaghattapura,56.0,False,"Nadaprabhu Kempegowda Station, Majestic",36.359,12.996557,77.692708,12.871366,77.538439,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJJ90wKHVArjsR-RJA4w2YfnE,Purple Line,Green Line,1
Thalaghattapura,Singayyanapalya,56.0,False,"Nadaprabhu Kempegowda Station, Majestic",36.359,12.871366,77.538439,12.996557,77.692708,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Singayyanapalya,Silk Institute,58.0,False,"Nadaprabhu Kempegowda Station, Majestic",37.803000000000004,12.996557,77.692708,12.861672,77.52998099999999,ChIJARDqkQwRrjsRv9n3wCZVhgo,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Purple Line,Green Line,1
Silk Institute,Singayyanapalya,58.0,False,"Nadaprabhu Kempegowda Station, Majestic",37.803000000000004,12.861672,77.52998099999999,12.996557,77.692708,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJARDqkQwRrjsRv9n3wCZVhgo,Green Line,Purple Line,1
Krishnarajapura,Madavara,62.0,False,"Nadaprabhu Kempegowda Station, Majestic",36.39,12.999922,77.677607,13.0573826,77.47295969999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJb2MVG5EjrjsRjMVAmK9SkOw,Purple Line,Green Line,1
Madavara,Krishnarajapura,62.0,False,"Nadaprabhu Kempegowda Station, Majestic",36.39,13.0573826,77.47295969999999,12.999922,77.677607,ChIJb2MVG5EjrjsRjMVAmK9SkOw,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Chikkabidarakallu,59.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.661,12.999922,77.677607,13.052417,77.487894,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,Purple Line,Green Line,1
Chikkabidarakallu,Krishnarajapura,59.0,False,"Nadaprabhu Kempegowda Station, Majestic",34.661,13.052417,77.487894,12.999922,77.677607,ChIJ68zPrLQ8rjsRQyyb4MFH6lo,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Manjunathanagara,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.857,12.999922,77.677607,13.050155,77.494377,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJH8Goi8o8rjsROOlpepJgnyk,Purple Line,Green Line,1
Manjunathanagara,Krishnarajapura,57.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.857,13.050155,77.494377,12.999922,77.677607,ChIJH8Goi8o8rjsROOlpepJgnyk,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Nagasandra,55.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.062,12.999922,77.677607,13.0481133,77.5001231,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJq1azIsw8rjsR5hvX2pEeE_k,Purple Line,Green Line,1
Nagasandra,Krishnarajapura,55.0,False,"Nadaprabhu Kempegowda Station, Majestic",33.062,13.0481133,77.5001231,12.999922,77.677607,ChIJq1azIsw8rjsR5hvX2pEeE_k,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Dasarahalli,53.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.477,12.999922,77.677607,13.0435419,77.51237909999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJZYE0XtQ8rjsRu5QJhqVvIHc,Purple Line,Green Line,1
Dasarahalli,Krishnarajapura,53.0,False,"Nadaprabhu Kempegowda Station, Majestic",31.477,13.0435419,77.51237909999999,12.999922,77.677607,ChIJZYE0XtQ8rjsRu5QJhqVvIHc,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Jalahalli,51.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.427,12.999922,77.677607,13.0395842,77.51983779999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJk85Oqic9rjsR6eUJsEOTTdQ,Purple Line,Green Line,1
Jalahalli,Krishnarajapura,51.0,False,"Nadaprabhu Kempegowda Station, Majestic",30.427,13.0395842,77.51983779999999,12.999922,77.677607,ChIJk85Oqic9rjsR6eUJsEOTTdQ,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Peenya Industry,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.694000000000003,12.999922,77.677607,13.0363672,77.52552039999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJCSQ8biM9rjsRfNnuMYSSc7s,Purple Line,Green Line,1
Peenya Industry,Krishnarajapura,49.0,False,"Nadaprabhu Kempegowda Station, Majestic",29.694000000000003,13.0363672,77.52552039999999,12.999922,77.677607,ChIJCSQ8biM9rjsRfNnuMYSSc7s,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Peenya,47.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.746000000000002,12.999922,77.677607,13.0329869,77.53346909999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJJwvQCT49rjsRNGFfWIOuPzM,Purple Line,Green Line,1
Peenya,Krishnarajapura,47.0,False,"Nadaprabhu Kempegowda Station, Majestic",28.746000000000002,13.0329869,77.53346909999999,12.999922,77.677607,ChIJJwvQCT49rjsRNGFfWIOuPzM,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Goraguntepalya,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.678,12.999922,77.677607,13.028486,77.5408673,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ__-_Ems9rjsRcxA1KnoFxLE,Purple Line,Green Line,1
Goraguntepalya,Krishnarajapura,46.0,False,"Nadaprabhu Kempegowda Station, Majestic",27.678,13.028486,77.5408673,12.999922,77.677607,ChIJ__-_Ems9rjsRcxA1KnoFxLE,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Yeshwanthpur,43.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.357,12.999922,77.677607,13.0233093,77.5498636,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ78lSjG89rjsRJKXpBHA_dcU,Purple Line,Green Line,1
Yeshwanthpur,Krishnarajapura,43.0,False,"Nadaprabhu Kempegowda Station, Majestic",26.357,13.0233093,77.5498636,12.999922,77.677607,ChIJ78lSjG89rjsRJKXpBHA_dcU,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Sandal Soap Factory,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.754,12.999922,77.677607,13.0148546,77.5545643,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJE40mbXk9rjsRYWzw7saYk-E,Purple Line,Green Line,1
Sandal Soap Factory,Krishnarajapura,42.0,False,"Nadaprabhu Kempegowda Station, Majestic",24.754,13.0148546,77.5545643,12.999922,77.677607,ChIJE40mbXk9rjsRYWzw7saYk-E,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Mahalakshmi,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.335,12.999922,77.677607,13.0083376,77.5488342,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJ6czjFp09rjsRX4p6ip6inSY,Purple Line,Green Line,1
Mahalakshmi,Krishnarajapura,40.0,False,"Nadaprabhu Kempegowda Station, Majestic",23.335,13.0083376,77.5488342,12.999922,77.677607,ChIJ6czjFp09rjsRX4p6ip6inSY,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Rajajinagar,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.357,12.999922,77.677607,13.0003458,77.54974829999999,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJecUIuJo9rjsRCPx6gSQcYWM,Purple Line,Green Line,1
Rajajinagar,Krishnarajapura,38.0,False,"Nadaprabhu Kempegowda Station, Majestic",22.357,13.0003458,77.54974829999999,12.999922,77.677607,ChIJecUIuJo9rjsRCPx6gSQcYWM,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Mahakavi Kuvempu Road,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.244,12.999922,77.677607,12.9985023,77.5569472,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJn3ibuog9rjsRPN0hN4eLeBA,Purple Line,Green Line,1
Mahakavi Kuvempu Road,Krishnarajapura,36.0,False,"Nadaprabhu Kempegowda Station, Majestic",21.244,12.9985023,77.5569472,12.999922,77.677607,ChIJn3ibuog9rjsRPN0hN4eLeBA,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Srirampura,34.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.387,12.999922,77.677607,12.9965258,77.5633563,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJY1GVdCcWrjsR0pLwnGCUmKc,Purple Line,Green Line,1
Srirampura,Krishnarajapura,34.0,False,"Nadaprabhu Kempegowda Station, Majestic",20.387,12.9965258,77.5633563,12.999922,77.677607,ChIJY1GVdCcWrjsR0pLwnGCUmKc,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
Krishnarajapura,Mantri Square Sampige Road,31.0,False,"Nadaprabhu Kempegowda Station, Majestic",19.043,12.999922,77.677607,12.9905452,77.5708049,ChIJ6yYmDBYRrjsR-XAcsParqj4,ChIJy2aM9iIWrjsRPRgNzAqF9mo,Purple Line,Green Line,1
Mantri Square Sampige Road,Krishnarajapura,31.0,False,"Nadaprabhu Kempegowda Station, Majestic",19.043,12.9905452,77.5708049,12.999922,77.677607,ChIJy2aM9iIWrjsRPRgNzAqF9mo,ChIJ6yYmDBYRrjsR-XAcsParqj4,Green Line,Purple Line,1
